serial_number,drone_type,detection_time,rf_time,time_diff,bandwidth,id_number,rssi,distance
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:43.541,2.541,10MHz,195,-13.33,0.05743852842942399
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:43.662,2.662,10MHz,195,-14.03,0.05743852842942399
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:44.580,3.58,10MHz,195,-11.91,0.05451629107278648
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:46.406,5.406,10MHz,195,-15.89,0.05451629107278648
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:47.441,6.441,10MHz,195,-13.1,0.05451629107278648
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:49.190,8.19,10MHz,195,-11.63,0.05451629107278648
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:49.851,8.850999999999999,10MHz,195,-15.85,0.05743852842942399
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:50.751,9.751,10MHz,195,-13.2,0.05451629107278648
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:45.271,-9.729,10MHz,195,-19.5,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:45.321,-9.679,10MHz,195,-15.41,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:45.391,-9.609,10MHz,195,-20.18,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:45.511,-9.489,10MHz,195,-17.26,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:45.980,-9.02,10MHz,195,-12.54,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:46.001,-8.999,10MHz,195,-16.91,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:46.001,-8.999,10MHz,195,-19.47,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:46.121,-8.879,10MHz,195,-17.42,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:47.201,-7.799,10MHz,195,-15.01,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:47.991,-7.009,10MHz,195,-20.34,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:48.351,-6.649,10MHz,195,-19.26,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:48.491,-6.509,10MHz,195,-13.88,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:48.712,-6.288,10MHz,195,-18.78,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:48.721,-6.279,10MHz,195,-15.17,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:48.831,-6.1690000000000005,10MHz,195,-20.16,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:48.951,-6.049,10MHz,195,-16.49,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:49.161,-5.839,10MHz,195,-12.24,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:49.821,-5.179,10MHz,195,-12.6,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:50.272,-4.728,10MHz,195,-19.35,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:50.371,-4.629,10MHz,195,-12.75,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:51.111,-3.889,10MHz,195,-16.83,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:51.591,-3.409,10MHz,195,-20.24,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:52.672,-2.328,10MHz,195,-17.06,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:52.930,-2.07,10MHz,195,-15.7,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:53.032,-1.968,10MHz,195,-20.27,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:53.751,-1.249,10MHz,195,-20.25,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:53.871,-1.129,10MHz,195,-17.14,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:53.931,-1.069,10MHz,195,-15.4,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:54.151,-0.849,10MHz,195,-15.29,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:54.951,-0.049000000000000044,10MHz,195,-14.01,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:55.310,0.31,10MHz,195,-17.51,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:56.901,1.901,10MHz,195,-12.49,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:57.952,2.952,10MHz,195,-17.04,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:58.071,3.071,10MHz,195,-13.55,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:58.551,3.551,10MHz,195,-15.22,0.05380832524831591
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:23:59.151,4.151,10MHz,195,-17.56,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:24:00.751,5.751,10MHz,195,-18.85,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:24:01.352,6.352,10MHz,195,-13.91,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:24:02.471,7.471,10MHz,195,-20.08,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:24:02.830,7.83,10MHz,195,-19.62,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:24:04.391,9.391,10MHz,195,-14.06,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:23:55,2024-07-07 12:24:04.751,9.751,10MHz,195,-18.97,0.056666281835642214
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:06.541,-9.459,10MHz,195,-20.06,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:07.392,-8.608,10MHz,195,-19.59,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:07.519,-8.481,10MHz,195,-15.93,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:07.810,-8.19,10MHz,195,-11.75,0.053859938138719435
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:08.611,-7.389,10MHz,195,-11.9,0.053859938138719435
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:08.701,-7.299,10MHz,195,-18.31,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:09.061,-6.939,10MHz,195,-18.92,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:09.851,-6.149,10MHz,195,-14.07,0.053859938138719435
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:10.561,-5.439,10MHz,195,-16.05,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:10.922,-5.078,10MHz,195,-15.96,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:11.881,-4.119,10MHz,195,-13.93,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:12.372,-3.628,10MHz,195,-17.39,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:14.072,-1.928,10MHz,195,-17.19,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:16.111,0.111,10MHz,195,-12.27,0.053859938138719435
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:17.972,1.972,10MHz,195,-16.69,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:18.780,2.7800000000000002,10MHz,195,-12.89,0.053859938138719435
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:20.466,4.466,10MHz,195,-11.46,0.053859938138719435
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:20.553,4.553,10MHz,195,-15.95,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:20.671,4.671,10MHz,195,-14.0,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:21.472,5.4719999999999995,10MHz,195,-15.79,0.053859938138719435
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:22.394,6.394,10MHz,195,-13.99,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:23.671,7.671,10MHz,195,-16.47,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:24.672,8.672,10MHz,195,-18.53,0.056722742495744376
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:25.591,9.591,10MHz,195,-14.42,0.053859938138719435
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:31.000,-10.0,10MHz,195,-14.47,0.054426636758183204
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:34.171,-6.829,10MHz,195,-16.06,0.05734154681778626
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:34.771,-6.229,10MHz,195,-18.75,0.05734154681778626
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:38.300,-2.7,10MHz,195,-15.73,0.054426636758183204
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:39.621,-1.379,10MHz,195,-11.21,0.054426636758183204
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:43.422,2.422,10MHz,195,-19.96,0.05734154681778626
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:43.541,2.541,10MHz,195,-13.33,0.05734154681778626
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:43.662,2.662,10MHz,195,-14.03,0.05734154681778626
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:44.580,3.58,10MHz,195,-11.91,0.054426636758183204
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:46.406,5.406,10MHz,195,-15.89,0.054426636758183204
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:47.441,6.441,10MHz,195,-13.1,0.054426636758183204
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:49.190,8.19,10MHz,195,-11.63,0.054426636758183204
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:49.851,8.850999999999999,10MHz,195,-15.85,0.05734154681778626
SerialNumber_86,Mini 3,2024-07-07 12:26:41,2024-07-07 12:26:50.751,9.751,10MHz,195,-13.2,0.054426636758183204
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:46.406,-8.594,10MHz,195,-15.89,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:47.441,-7.559,10MHz,195,-13.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:49.190,-5.81,10MHz,195,-11.63,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:49.851,-5.149,10MHz,195,-15.85,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:50.751,-4.249,10MHz,195,-13.2,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:51.630,-3.37,10MHz,195,-11.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:51.961,-3.039,10MHz,195,-13.9,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:52.181,-2.819,10MHz,195,-15.12,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:54.181,-0.819,10MHz,195,-18.55,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:26:56.941,1.9409999999999998,10MHz,195,-18.17,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:27:03.092,8.092,10MHz,195,-16.86,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:27:03.092,8.092,10MHz,195,-17.38,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:55,2024-07-07 12:27:04.292,9.292,10MHz,195,-16.0,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:46.406,-9.594,10MHz,195,-15.89,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:47.441,-8.559,10MHz,195,-13.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:49.190,-6.81,10MHz,195,-11.63,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:49.851,-6.149,10MHz,195,-15.85,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:50.751,-5.249,10MHz,195,-13.2,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:51.630,-4.37,10MHz,195,-11.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:51.961,-4.039,10MHz,195,-13.9,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:52.181,-3.819,10MHz,195,-15.12,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:54.181,-1.819,10MHz,195,-18.55,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:56.941,0.941,10MHz,195,-18.17,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:27:03.092,7.092,10MHz,195,-16.86,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:27:03.092,7.092,10MHz,195,-17.38,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:27:04.292,8.292,10MHz,195,-16.0,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:46.406,-9.594,10MHz,195,-15.89,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:47.441,-8.559,10MHz,195,-13.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:49.190,-6.81,10MHz,195,-11.63,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:49.851,-6.149,10MHz,195,-15.85,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:50.751,-5.249,10MHz,195,-13.2,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:51.630,-4.37,10MHz,195,-11.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:51.961,-4.039,10MHz,195,-13.9,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:52.181,-3.819,10MHz,195,-15.12,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:54.181,-1.819,10MHz,195,-18.55,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:56.941,0.941,10MHz,195,-18.17,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:27:03.092,7.092,10MHz,195,-16.86,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:27:03.092,7.092,10MHz,195,-17.38,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:27:04.292,8.292,10MHz,195,-16.0,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:46.406,-9.594,10MHz,195,-15.89,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:47.441,-8.559,10MHz,195,-13.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:49.190,-6.81,10MHz,195,-11.63,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:49.851,-6.149,10MHz,195,-15.85,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:50.751,-5.249,10MHz,195,-13.2,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:51.630,-4.37,10MHz,195,-11.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:51.961,-4.039,10MHz,195,-13.9,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:52.181,-3.819,10MHz,195,-15.12,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:54.181,-1.819,10MHz,195,-18.55,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:26:56.941,0.941,10MHz,195,-18.17,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:27:03.092,7.092,10MHz,195,-16.86,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:27:03.092,7.092,10MHz,195,-17.38,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:56,2024-07-07 12:27:04.292,8.292,10MHz,195,-16.0,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:26:49.190,-9.81,10MHz,195,-11.63,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:26:49.851,-9.149000000000001,10MHz,195,-15.85,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:26:50.751,-8.249,10MHz,195,-13.2,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:26:51.630,-7.37,10MHz,195,-11.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:26:51.961,-7.039,10MHz,195,-13.9,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:26:52.181,-6.819,10MHz,195,-15.12,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:26:54.181,-4.819,10MHz,195,-18.55,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:26:56.941,-2.059,10MHz,195,-18.17,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:27:03.092,4.092,10MHz,195,-16.86,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:27:03.092,4.092,10MHz,195,-17.38,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:27:04.292,5.292,10MHz,195,-16.0,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:27:06.160,7.16,10MHz,195,-15.77,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:26:59,2024-07-07 12:27:07.171,8.171,10MHz,195,-20.15,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:50.751,-9.249,10MHz,195,-13.2,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:51.630,-8.37,10MHz,195,-11.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:51.961,-8.039,10MHz,195,-13.9,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:52.181,-7.819,10MHz,195,-15.12,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:54.181,-5.819,10MHz,195,-18.55,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:56.941,-3.059,10MHz,195,-18.17,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:03.092,3.092,10MHz,195,-16.86,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:03.092,3.092,10MHz,195,-17.38,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:04.292,4.292,10MHz,195,-16.0,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:06.160,6.16,10MHz,195,-15.77,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:07.171,7.171,10MHz,195,-20.15,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:50.751,-9.249,10MHz,195,-13.2,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:51.630,-8.37,10MHz,195,-11.1,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:51.961,-8.039,10MHz,195,-13.9,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:52.181,-7.819,10MHz,195,-15.12,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:54.181,-5.819,10MHz,195,-18.55,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:26:56.941,-3.059,10MHz,195,-18.17,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:03.092,3.092,10MHz,195,-16.86,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:03.092,3.092,10MHz,195,-17.38,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:04.292,4.292,10MHz,195,-16.0,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:06.160,6.16,10MHz,195,-15.77,0.053883987292452286
SerialNumber_86,Mini 3,2024-07-07 12:27:00,2024-07-07 12:27:07.171,7.171,10MHz,195,-20.15,0.05674980033047695
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:06.541,-9.459,10MHz,195,-20.06,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:07.392,-8.608,10MHz,195,-19.59,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:07.519,-8.481,10MHz,195,-15.93,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:07.810,-8.19,10MHz,195,-11.75,0.053893383887434886
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:08.611,-7.389,10MHz,195,-11.9,0.053893383887434886
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:08.701,-7.299,10MHz,195,-18.31,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:09.061,-6.939,10MHz,195,-18.92,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:09.851,-6.149,10MHz,195,-14.07,0.053893383887434886
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:10.561,-5.439,10MHz,195,-16.05,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:10.922,-5.078,10MHz,195,-15.96,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:11.881,-4.119,10MHz,195,-13.93,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:12.372,-3.628,10MHz,195,-17.39,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:14.072,-1.928,10MHz,195,-17.19,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:16.111,0.111,10MHz,195,-12.27,0.053893383887434886
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:17.972,1.972,10MHz,195,-16.69,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:18.780,2.7800000000000002,10MHz,195,-12.89,0.053893383887434886
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:20.466,4.466,10MHz,195,-11.46,0.053893383887434886
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:20.553,4.553,10MHz,195,-15.95,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:20.671,4.671,10MHz,195,-14.0,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:21.472,5.4719999999999995,10MHz,195,-15.79,0.053893383887434886
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:22.394,6.394,10MHz,195,-13.99,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:23.671,7.671,10MHz,195,-16.47,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:24.672,8.672,10MHz,195,-18.53,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:16,2024-07-07 12:25:25.591,9.591,10MHz,195,-14.42,0.053893383887434886
SerialNumber_86,Mini 3,2024-07-07 12:25:17,2024-07-07 12:25:07.392,-9.608,10MHz,195,-19.59,0.05676007580087683
SerialNumber_86,Mini 3,2024-07-07 12:25:17,2024-07-07 12:25:07.519,-9.481,10MHz,195,-15.93,0.05676007580087683
